account_id,plan_tier,industry,segment,region,customer_success_manager,signup_date,last_login_date,licensed_seats,active_users,support_tickets_90d,nps,renewal_month,payment_status,feature_adoption_rate,annual_recurring_revenue,seat_utilization,churn_risk,expansion_opportunity,notes
ACC0028252,Starter,Manufacturing,SMB,North America,Grace,2023-02-10 00:00:00,2023-03-04 00:00:00,71,133,3,82,7,Late,0.565,11511.0,1.0,High,No,renewal training integration training risk security pilot integration training risk renewal
ACC0001696,Pro,Retail,Mid-Market,APAC,Hannah,2022-11-23 00:00:00,2023-05-02 00:00:00,84,269,2,38,6,Current,0.113,3225.0,1.0,High,No,procurement pilot risk procurement integration
ACC0000440,Pro,Finance,SMB,LATAM,Marcus,2022-02-26 00:00:00,2022-03-05 00:00:00,276,151,2,10,8,Current,0.736,3085.0,0.547,Low,No,seat-expansion integration risk training pilot invoice training security integration
ACC0037419,Starter,Education,SMB,North America,Elena,2023-11-20 00:00:00,2024-03-09 00:00:00,374,44,1,-45,7,Current,0.231,1272.0,0.118,Medium,No,security training security integration security risk training procurement training
ACC0025676,Starter,Education,SMB,LATAM,Priya,2022-07-05 00:00:00,2022-11-05 00:00:00,240,25,4,66,10,Current,0.279,1554.0,0.104,Low,No,security invoice seat-expansion pilot security invoice pilot
ACC0011140,Pro,Education,Mid-Market,North America,Diego,2022-01-13 00:00:00,2022-10-31 00:00:00,435,215,2,-18,8,Current,0.526,4850.0,0.494,Medium,No,procurement training training training seat-expansion renewal integration pilot seat-expansion pilot renewal
ACC0001507,Starter,Retail,SMB,EMEA,Priya,2022-09-02 00:00:00,2023-06-11 00:00:00,298,363,4,-15,7,Current,0.795,3092.0,1.0,High,No,invoice pilot integration risk pilot integration training training risk pilot risk pilot
ACC0010115,Growth,Finance,Mid-Market,APAC,Elena,2023-06-09 00:00:00,2024-04-07 00:00:00,153,103,3,71,1,Current,0.689,8952.0,0.673,Low,Yes,procurement pilot training security pilot invoice risk
ACC0000113,Growth,Healthcare,Enterprise,North America,Marcus,2023-05-08 00:00:00,2023-11-03 00:00:00,114,118,2,-26,10,Current,0.451,5109.0,1.0,High,No,training training invoice renewal procurement integration invoice training
ACC0022127,Growth,Manufacturing,SMB,North America,Elena,2023-09-02 00:00:00,2024-03-19 00:00:00,244,354,6,42,12,Current,0.331,2591.0,1.0,Low,No,invoice security risk seat-expansion risk
ACC0033371,Growth,Education,SMB,North America,Hannah,2023-10-16 00:00:00,2024-04-25 00:00:00,269,78,2,79,11,Current,0.633,3261.0,0.29,Low,No,invoice training risk security risk integration integration procurement security
ACC0000155,Growth,Retail,SMB,North America,Elena,2022-10-09 00:00:00,2023-07-07 00:00:00,132,59,4,72,8,Current,0.114,2512.0,0.447,High,No,training risk seat-expansion renewal invoice risk invoice training procurement integration
ACC0013476,Enterprise,Education,Enterprise,North America,Marcus,2023-03-05 00:00:00,2023-05-25 00:00:00,475,221,3,-16,9,Current,0.127,2797.0,0.465,Medium,No,seat-expansion pilot integration risk pilot renewal training security
ACC0025815,Growth,Retail,SMB,North America,Marcus,2023-06-22 00:00:00,2023-11-07 00:00:00,399,181,2,-4,10,Current,0.669,1660.0,0.454,High,No,invoice procurement integration pilot pilot procurement
ACC0034774,Growth,Media,SMB,North America,Marcus,2023-08-01 00:00:00,2024-03-11 00:00:00,65,21,5,-49,11,Late,0.454,5678.0,0.323,High,No,training pilot risk risk training pilot
ACC0030710,Starter,Media,SMB,APAC,Priya,2023-05-08 00:00:00,2024-03-19 00:00:00,473,170,7,-44,6,Late,0.878,1335.0,0.359,Medium,No,training procurement invoice renewal security seat-expansion procurement security procurement invoice
ACC0010286,Growth,Manufacturing,Mid-Market,North America,Marcus,2023-06-15 00:00:00,2023-08-07 00:00:00,430,349,3,59,9,Current,0.492,6305.0,0.812,Low,No,seat-expansion risk procurement risk training renewal integration training risk
ACC0037811,Starter,Finance,SMB,North America,Priya,2023-07-04 00:00:00,2024-01-22 00:00:00,479,286,0,28,2,Current,0.263,610.0,0.597,Low,No,pilot procurement renewal seat-expansion training renewal integration risk security
ACC0014695,Starter,Retail,SMB,North America,Diego,2024-01-14 00:00:00,2024-07-11 00:00:00,112,332,1,-37,8,Current,0.156,7689.0,1.0,Medium,No,security integration pilot procurement seat-expansion pilot pilot
ACC0035189,Growth,Manufacturing,SMB,LATAM,Elena,2022-01-12 00:00:00,2022-06-16 00:00:00,96,166,1,-44,2,Late,0.481,2042.0,1.0,Medium,No,training integration procurement renewal integration pilot pilot integration seat-expansion
ACC0001749,Growth,Healthcare,SMB,EMEA,Marcus,2022-05-11 00:00:00,2022-07-08 00:00:00,62,44,4,42,10,Current,0.246,4851.0,0.71,High,No,procurement renewal seat-expansion training pilot training procurement security procurement renewal pilot invoice
ACC0001057,Growth,Retail,Mid-Market,EMEA,Diego,2023-01-23 00:00:00,2023-06-02 00:00:00,481,154,3,3,4,Late,0.87,868.0,0.32,Medium,No,pilot training integration training training training integration integration security invoice invoice renewal
ACC0013699,Starter,Manufacturing,Enterprise,North America,Grace,2023-08-31 00:00:00,2023-10-04 00:00:00,67,331,1,75,10,Current,0.097,410.0,1.0,Medium,No,seat-expansion invoice risk security integration
ACC0011454,Starter,Healthcare,SMB,EMEA,Grace,2023-07-16 00:00:00,2023-08-04 00:00:00,377,69,3,13,1,Current,0.24,4422.0,0.183,High,No,procurement pilot integration security risk
ACC0023984,Growth,Retail,SMB,EMEA,Hannah,2023-04-17 00:00:00,2023-10-27 00:00:00,120,290,5,60,6,Current,0.726,4520.0,1.0,Low,Yes,integration risk pilot security renewal procurement integration pilot
ACC0019225,Growth,Manufacturing,Mid-Market,North America,Hannah,2022-10-25 00:00:00,2023-03-12 00:00:00,485,288,5,-43,5,Current,0.602,1909.0,0.594,High,No,risk renewal pilot pilot security training risk seat-expansion
ACC0017359,Starter,Education,SMB,North America,Marcus,2022-02-06 00:00:00,2022-09-16 00:00:00,426,52,6,56,1,Current,0.385,5033.0,0.122,Low,No,integration renewal risk procurement renewal security security training security risk invoice integration
ACC0032187,Growth,Manufacturing,SMB,LATAM,Priya,2023-08-29 00:00:00,2023-10-12 00:00:00,181,99,3,-18,6,Current,0.663,5511.0,0.547,Medium,No,invoice seat-expansion training pilot procurement integration training integration invoice
ACC0019129,Starter,Retail,Mid-Market,APAC,Hannah,2023-08-15 00:00:00,2023-11-12 00:00:00,181,82,0,-32,12,Current,0.865,3590.0,0.453,High,No,renewal seat-expansion training seat-expansion seat-expansion risk security renewal security procurement training invoice
ACC0027336,Pro,Finance,SMB,EMEA,Marcus,2024-06-10 00:00:00,2025-03-28 00:00:00,311,53,2,96,11,Current,0.558,22184.0,0.17,Low,No,seat-expansion security training invoice integration integration risk procurement renewal risk security
ACC0018039,Growth,Healthcare,Enterprise,North America,Elena,2024-01-22 00:00:00,2024-11-09 00:00:00,125,328,3,14,10,Current,0.954,888.0,1.0,Low,No,integration invoice pilot integration procurement training pilot pilot
ACC0013918,Growth,Retail,SMB,North America,Elena,2022-07-26 00:00:00,2022-08-09 00:00:00,457,351,3,42,1,Current,0.777,9481.0,0.768,Low,Yes,seat-expansion invoice integration training procurement security security risk integration integration risk
ACC0016911,Starter,Manufacturing,SMB,EMEA,Hannah,2023-02-28 00:00:00,2024-01-04 00:00:00,261,262,3,38,8,Current,0.57,3615.0,1.0,Low,No,training procurement procurement integration seat-expansion integration procurement training
ACC0000642,Growth,Education,Enterprise,North America,Marcus,2024-01-24 00:00:00,2024-07-20 00:00:00,109,56,2,-8,7,Late,0.459,874.0,0.514,Medium,No,training risk risk procurement seat-expansion training risk training training security renewal risk
ACC0020815,Growth,Media,Mid-Market,APAC,Grace,2022-10-01 00:00:00,2023-04-25 00:00:00,332,370,2,-14,2,Current,0.202,2131.0,1.0,High,No,renewal seat-expansion training security integration pilot risk
ACC0015761,Pro,Healthcare,Enterprise,North America,Diego,2022-04-27 00:00:00,2022-10-28 00:00:00,77,347,4,-11,11,Current,0.703,5503.0,1.0,Medium,No,renewal training seat-expansion renewal integration risk risk training procurement seat-expansion risk procurement
ACC0020729,Starter,Healthcare,Enterprise,APAC,Hannah,2022-04-10 00:00:00,2022-08-05 00:00:00,347,352,4,90,2,Current,0.613,5341.0,1.0,Low,No,invoice risk training risk training renewal
ACC0013183,Growth,Manufacturing,SMB,North America,Diego,2022-05-16 00:00:00,2023-03-20 00:00:00,402,371,4,-19,8,Current,0.281,2505.0,0.923,High,No,training risk integration security renewal invoice integration integration renewal security
ACC0021628,Growth,Healthcare,SMB,North America,Hannah,2022-12-04 00:00:00,2023-11-11 00:00:00,367,9,1,94,1,Current,0.297,1317.0,0.025,Low,No,renewal pilot integration pilot seat-expansion risk risk security seat-expansion
ACC0026525,Growth,Media,Mid-Market,North America,Hannah,2024-04-15 00:00:00,2024-06-24 00:00:00,174,314,3,4,9,Current,0.471,9614.0,1.0,Low,No,integration invoice renewal security invoice training invoice security security risk
ACC0035072,Growth,Retail,Enterprise,APAC,Diego,2023-08-22 00:00:00,2023-10-25 00:00:00,224,207,1,-40,11,Current,0.444,1488.0,0.924,Medium,No,invoice pilot security training risk
ACC0028449,Enterprise,Education,SMB,North America,Elena,2023-04-23 00:00:00,2024-01-24 00:00:00,74,362,2,55,12,Current,0.649,6252.0,1.0,Low,No,integration pilot procurement security pilot procurement procurement invoice security training training security
ACC0018863,Growth,Education,Mid-Market,North America,Marcus,2022-11-16 00:00:00,2023-06-02 00:00:00,77,330,3,-47,2,Current,0.22,12025.0,1.0,Medium,No,training integration seat-expansion risk invoice training invoice pilot training security security
ACC0034733,Growth,Manufacturing,SMB,EMEA,Marcus,2022-09-28 00:00:00,2023-09-18 00:00:00,289,67,3,34,1,Current,0.307,1441.0,0.232,Low,No,integration risk integration pilot seat-expansion
ACC0030484,Growth,Finance,SMB,North America,Marcus,2022-09-19 00:00:00,2023-06-25 00:00:00,341,239,3,68,9,Current,0.158,3547.0,0.701,High,No,seat-expansion procurement renewal renewal security procurement
ACC0026192,Enterprise,Media,SMB,EMEA,Grace,2024-06-09 00:00:00,2024-10-28 00:00:00,53,47,3,71,5,Current,0.579,3307.0,0.887,Low,No,risk procurement renewal security risk renewal seat-expansion
ACC0001236,Growth,Education,Mid-Market,North America,Priya,2022-06-30 00:00:00,2023-04-05 00:00:00,43,236,5,-42,2,Current,0.057,3078.0,1.0,High,No,procurement procurement security seat-expansion security procurement
ACC0014453,Pro,Finance,SMB,North America,Marcus,2022-12-03 00:00:00,2023-11-15 00:00:00,41,370,3,-16,2,Current,0.375,971.0,1.0,Medium,No,renewal procurement invoice training pilot renewal renewal invoice
ACC0001415,Pro,Finance,SMB,EMEA,Elena,2024-02-16 00:00:00,2024-07-04 00:00:00,211,8,2,-37,12,Current,0.41,887.0,0.038,High,No,pilot procurement renewal seat-expansion pilot risk
ACC0000062,Starter,Manufacturing,SMB,North America,Diego,2023-06-18 00:00:00,2024-02-22 00:00:00,378,353,4,90,5,Current,0.746,1217.0,0.934,Low,Yes,procurement risk procurement invoice integration procurement pilot training
ACC0033571,Starter,Finance,SMB,APAC,Priya,2024-05-11 00:00:00,2024-06-12 00:00:00,98,224,3,3,5,Current,0.91,14470.0,1.0,Low,No,pilot procurement invoice renewal procurement pilot procurement
ACC0037572,Starter,Manufacturing,SMB,North America,Hannah,2022-08-15 00:00:00,2023-06-12 00:00:00,264,306,4,69,11,Current,0.302,1149.0,1.0,Low,No,risk pilot seat-expansion procurement procurement
ACC0014011,Growth,Manufacturing,SMB,EMEA,Priya,2022-07-07 00:00:00,2023-01-11 00:00:00,355,133,2,49,4,Escalated,0.219,2986.0,0.375,High,No,risk training security invoice integration security procurement training pilot pilot integration integration
ACC0012933,Starter,Manufacturing,SMB,North America,Hannah,2022-07-10 00:00:00,2023-03-17 00:00:00,130,60,4,77,1,Late,0.4,4069.0,0.462,High,No,risk pilot security integration procurement risk security invoice seat-expansion renewal risk
ACC0028554,Starter,Media,SMB,LATAM,Hannah,2022-05-17 00:00:00,2022-07-18 00:00:00,406,211,1,24,8,Current,0.725,6189.0,0.52,Low,Yes,procurement training risk pilot procurement invoice seat-expansion renewal
ACC0034600,Starter,Finance,SMB,North America,Elena,2022-08-27 00:00:00,2023-06-28 00:00:00,212,310,5,29,11,Current,0.684,856.0,1.0,Low,Yes,pilot integration training procurement invoice procurement invoice risk invoice procurement
ACC0034409,Starter,Education,SMB,North America,Diego,2022-11-23 00:00:00,2023-02-05 00:00:00,139,20,3,-35,8,Late,0.609,3241.0,0.144,Medium,No,integration training seat-expansion training invoice procurement risk renewal seat-expansion renewal
ACC0000195,Starter,Healthcare,SMB,EMEA,Hannah,2023-12-16 00:00:00,2024-05-13 00:00:00,115,335,3,62,5,Current,0.984,646.0,1.0,Low,Yes,risk security renewal invoice integration
ACC0032301,Growth,Finance,SMB,EMEA,Elena,2023-03-05 00:00:00,2023-08-15 00:00:00,95,252,4,20,3,Current,0.981,6375.0,1.0,Low,No,security renewal seat-expansion renewal seat-expansion seat-expansion training
ACC0010969,Growth,Media,SMB,EMEA,Elena,2023-03-20 00:00:00,2023-05-05 00:00:00,31,375,2,82,9,Current,0.415,2330.0,1.0,Low,No,procurement pilot renewal risk pilot integration renewal seat-expansion renewal risk seat-expansion pilot
ACC0001780,Growth,Education,Mid-Market,EMEA,Grace,2024-06-12 00:00:00,2025-03-10 00:00:00,341,246,4,-3,5,Current,0.373,10204.0,0.721,High,No,pilot renewal procurement security procurement procurement integration renewal invoice pilot renewal
ACC0027721,Growth,Retail,Mid-Market,EMEA,Diego,2023-12-05 00:00:00,2024-11-07 00:00:00,200,150,5,2,5,Current,0.101,823.0,0.75,High,No,procurement integration invoice training procurement invoice invoice invoice risk procurement
ACC0002041,Growth,Finance,Enterprise,LATAM,Marcus,2024-05-01 00:00:00,2024-08-02 00:00:00,153,221,6,53,3,Current,0.372,4355.0,1.0,Low,No,procurement procurement invoice invoice procurement seat-expansion integration integration integration training seat-expansion pilot
ACC0000798,Starter,Healthcare,Mid-Market,North America,Elena,2022-09-12 00:00:00,2023-07-22 00:00:00,281,245,0,18,8,Current,0.634,5247.0,0.872,Low,No,renewal risk invoice pilot training
ACC0032618,Growth,Education,Mid-Market,APAC,Marcus,2022-07-21 00:00:00,2023-01-23 00:00:00,322,45,1,5,4,Current,0.404,6289.0,0.14,Low,No,procurement invoice security procurement seat-expansion seat-expansion pilot invoice procurement integration training procurement
ACC0023829,Pro,Healthcare,SMB,EMEA,Grace,2024-04-02 00:00:00,2024-04-06 00:00:00,425,46,6,4,9,Current,0.377,3663.0,0.108,Low,No,seat-expansion renewal procurement invoice integration integration integration training risk
ACC0001378,Starter,Retail,SMB,North America,Elena,2023-09-04 00:00:00,2024-01-09 00:00:00,68,11,2,76,7,Current,0.633,1325.0,0.162,Low,No,invoice pilot invoice risk invoice risk seat-expansion training integration pilot procurement security
ACC0001648,Starter,Manufacturing,SMB,North America,Diego,2024-01-15 00:00:00,2024-02-10 00:00:00,261,213,0,54,10,Current,0.609,1707.0,0.816,Low,No,training procurement procurement risk seat-expansion renewal procurement invoice
ACC0035227,Starter,Healthcare,SMB,LATAM,Diego,2022-02-16 00:00:00,2022-06-08 00:00:00,310,77,2,10,5,Current,0.362,6031.0,0.248,Low,No,procurement security pilot training procurement invoice risk risk
ACC0001033,Growth,Retail,Mid-Market,LATAM,Priya,2023-01-26 00:00:00,2023-03-25 00:00:00,234,199,3,95,12,Current,0.813,8804.0,0.85,Low,Yes,renewal seat-expansion seat-expansion procurement security procurement security security seat-expansion training
ACC0017515,Starter,Healthcare,SMB,EMEA,Diego,2023-01-18 00:00:00,2023-06-24 00:00:00,123,270,4,61,4,Current,0.193,2222.0,1.0,Medium,No,renewal risk invoice seat-expansion integration invoice training invoice pilot
ACC0023038,Enterprise,Healthcare,SMB,APAC,Elena,2024-02-01 00:00:00,2024-08-04 00:00:00,313,42,1,48,7,Current,0.982,1369.0,0.134,Low,No,security training pilot risk security integration risk seat-expansion risk integration invoice training
ACC0032680,Starter,Media,SMB,EMEA,Priya,2022-01-11 00:00:00,2022-03-18 00:00:00,421,54,0,-41,3,Current,0.796,13486.0,0.128,Medium,No,risk integration renewal seat-expansion pilot renewal
ACC0033182,Pro,Education,Enterprise,North America,Hannah,2023-12-05 00:00:00,2024-10-02 00:00:00,303,101,5,96,5,Current,0.51,9448.0,0.333,Low,No,pilot integration pilot procurement training renewal renewal integration pilot training security training
ACC0001740,Enterprise,Retail,SMB,North America,Elena,2024-04-01 00:00:00,2024-08-21 00:00:00,308,216,4,47,12,Current,0.288,3891.0,0.701,Low,No,seat-expansion pilot procurement integration renewal seat-expansion training seat-expansion renewal renewal risk invoice
ACC0012477,Starter,Healthcare,SMB,North America,Marcus,2023-05-05 00:00:00,2024-02-03 00:00:00,3,32,4,34,5,Current,0.532,7029.0,1.0,Low,No,risk procurement pilot pilot invoice training
ACC0000455,Pro,Healthcare,SMB,EMEA,Hannah,2022-08-10 00:00:00,2023-02-27 00:00:00,29,68,2,43,8,Current,0.757,4363.0,1.0,Low,Yes,training security seat-expansion renewal security seat-expansion renewal procurement risk invoice pilot invoice
ACC0012174,Starter,Manufacturing,SMB,LATAM,Marcus,2022-08-08 00:00:00,2022-11-30 00:00:00,58,26,2,63,3,Current,0.338,4189.0,0.448,Low,No,renewal integration invoice seat-expansion renewal invoice integration procurement training
ACC0021829,Starter,Retail,SMB,EMEA,Priya,2023-12-25 00:00:00,2024-08-07 00:00:00,73,216,5,30,12,Current,0.685,3054.0,1.0,Low,Yes,training risk pilot training pilot renewal procurement security
ACC0022667,Starter,Healthcare,SMB,North America,Diego,2022-08-05 00:00:00,2023-01-29 00:00:00,155,21,6,4,1,Current,0.161,4250.0,0.135,Medium,No,invoice seat-expansion training renewal risk risk seat-expansion risk training risk security security
ACC0000057,Growth,Healthcare,Mid-Market,EMEA,Diego,2023-09-03 00:00:00,2024-07-30 00:00:00,249,242,2,96,11,Current,0.244,1539.0,0.972,High,No,pilot security security security integration procurement pilot
